week_start,site_id,equipment_type,weekly_demand
2025-01-20,S009,Crane,1
2025-01-20,S009,Loader,2
2025-01-20,S009,Roller,1
2025-01-20,S010,Excavator,1
2025-01-20,S010,Bulldozer,2
2025-01-20,S010,Grader,0
2025-01-20,S010,Crane,2
2025-01-20,S010,Loader,0
2025-01-20,S010,Roller,0
2025-01-27,S001,Excavator,1
2025-01-27,S001,Bulldozer,1
2025-01-27,S001,Grader,1
2025-01-27,S001,Crane,0
2025-01-27,S001,Loader,0
2025-01-27,S001,Roller,0
2025-01-27,S002,Excavator,1
2025-01-27,S002,Bulldozer,0
2025-01-27,S002,Grader,0
2025-01-27,S002,Crane,0
2025-01-27,S002,Loader,0
2025-01-27,S002,Roller,1
2025-01-27,S003,Excavator,0
2025-01-27,S003,Bulldozer,0
2025-01-27,S003,Grader,1
2025-01-27,S003,Crane,0
2025-01-27,S003,Loader,0
2025-01-27,S003,Roller,2
2025-01-27,S004,Excavator,3
2025-01-27,S004,Bulldozer,0
2025-01-27,S004,Grader,1
2025-01-27,S004,Crane,1
2025-01-27,S004,Loader,1
2025-01-27,S004,Roller,1
2025-01-27,S005,Excavator,0
2025-01-27,S005,Bulldozer,0
2025-01-27,S005,Grader,1
2025-01-27,S005,Crane,0
2025-01-27,S005,Loader,0
2025-01-27,S005,Roller,0
2025-01-27,S006,Excavator,2
2025-01-27,S006,Bulldozer,0
2025-01-27,S006,Grader,1
2025-01-27,S006,Crane,0
2025-01-27,S006,Loader,1
2025-01-27,S006,Roller,0
2025-01-27,S007,Excavator,1
2025-01-27,S007,Bulldozer,0
2025-01-27,S007,Grader,0
2025-01-27,S007,Crane,0
2025-01-27,S007,Loader,1
2025-01-27,S007,Roller,1
2025-01-27,S008,Excavator,1
2025-01-27,S008,Bulldozer,0
2025-01-27,S008,Grader,1
2025-01-27,S008,Crane,0
2025-01-27,S008,Loader,0
2025-01-27,S008,Roller,1
2025-01-27,S009,Excavator,2
2025-01-27,S009,Bulldozer,2
2025-01-27,S009,Grader,1
2025-01-27,S009,Crane,1
2025-01-27,S009,Loader,2
2025-01-27,S009,Roller,2
2025-01-27,S010,Excavator,1
2025-01-27,S010,Bulldozer,2
2025-01-27,S010,Grader,0
2025-01-27,S010,Crane,2
2025-01-27,S010,Loader,3
2025-01-27,S010,Roller,0
2025-02-03,S001,Excavator,2
2025-02-03,S001,Bulldozer,0
2025-02-03,S001,Grader,0
2025-02-03,S001,Crane,0
2025-02-03,S001,Loader,0
2025-02-03,S001,Roller,1
2025-02-03,S002,Excavator,1
2025-02-03,S002,Bulldozer,0
2025-02-03,S002,Grader,0
2025-02-03,S002,Crane,0
2025-02-03,S002,Loader,0
2025-02-03,S002,Roller,1
2025-02-03,S003,Excavator,1
2025-02-03,S003,Bulldozer,0
2025-02-03,S003,Grader,0
2025-02-03,S003,Crane,0
2025-02-03,S003,Loader,1
2025-02-03,S003,Roller,2
2025-02-03,S004,Excavator,5
2025-02-03,S004,Bulldozer,1
2025-02-03,S004,Grader,1
2025-02-03,S004,Crane,0
2025-02-03,S004,Loader,1
2025-02-03,S004,Roller,1
2025-02-03,S005,Excavator,0
2025-02-03,S005,Bulldozer,0
2025-02-03,S005,Grader,3
2025-02-03,S005,Crane,0
2025-02-03,S005,Loader,1
2025-02-03,S005,Roller,0
2025-02-03,S006,Excavator,2
2025-02-03,S006,Bulldozer,0
2025-02-03,S006,Grader,1
2025-02-03,S006,Crane,0
2025-02-03,S006,Loader,0
2025-02-03,S006,Roller,0
2025-02-03,S007,Excavator,0
2025-02-03,S007,Bulldozer,0
2025-02-03,S007,Grader,1
2025-02-03,S007,Crane,0
2025-02-03,S007,Loader,1
2025-02-03,S007,Roller,0
2025-02-03,S008,Excavator,1
2025-02-03,S008,Bulldozer,1
2025-02-03,S008,Grader,1
2025-02-03,S008,Crane,1
2025-02-03,S008,Loader,0
2025-02-03,S008,Roller,1
2025-02-03,S009,Excavator,1
2025-02-03,S009,Bulldozer,2
2025-02-03,S009,Grader,1
2025-02-03,S009,Crane,0
2025-02-03,S009,Loader,3
2025-02-03,S009,Roller,2
2025-02-03,S010,Excavator,1
2025-02-03,S010,Bulldozer,0
2025-02-03,S010,Grader,1
2025-02-03,S010,Crane,1
2025-02-03,S010,Loader,3
2025-02-03,S010,Roller,0
2025-02-10,S001,Excavator,2
2025-02-10,S001,Bulldozer,1
2025-02-10,S001,Grader,0
2025-02-10,S001,Crane,0
2025-02-10,S001,Loader,0
2025-02-10,S001,Roller,1
2025-02-10,S002,Excavator,1
2025-02-10,S002,Bulldozer,1
2025-02-10,S002,Grader,0
2025-02-10,S002,Crane,0
2025-02-10,S002,Loader,2
2025-02-10,S002,Roller,1
2025-02-10,S003,Excavator,1
2025-02-10,S003,Bulldozer,0
2025-02-10,S003,Grader,0
2025-02-10,S003,Crane,1
2025-02-10,S003,Loader,2
2025-02-10,S003,Roller,1
2025-02-10,S004,Excavator,5
2025-02-10,S004,Bulldozer,1
2025-02-10,S004,Grader,0
2025-02-10,S004,Crane,0
2025-02-10,S004,Loader,0
2025-02-10,S004,Roller,1
2025-02-10,S005,Excavator,0
2025-02-10,S005,Bulldozer,0
2025-02-10,S005,Grader,3
2025-02-10,S005,Crane,0
2025-02-10,S005,Loader,1
2025-02-10,S005,Roller,0
2025-02-10,S006,Excavator,1
2025-02-10,S006,Bulldozer,1
2025-02-10,S006,Grader,0
2025-02-10,S006,Crane,0
2025-02-10,S006,Loader,0
2025-02-10,S006,Roller,0
2025-02-10,S007,Excavator,1
2025-02-10,S007,Bulldozer,0
2025-02-10,S007,Grader,1
2025-02-10,S007,Crane,0
2025-02-10,S007,Loader,1
2025-02-10,S007,Roller,0
2025-02-10,S008,Excavator,1
2025-02-10,S008,Bulldozer,1
2025-02-10,S008,Grader,1
2025-02-10,S008,Crane,1
2025-02-10,S008,Loader,0
2025-02-10,S008,Roller,0
2025-02-10,S009,Excavator,4
2025-02-10,S009,Bulldozer,1
2025-02-10,S009,Grader,1
2025-02-10,S009,Crane,0
2025-02-10,S009,Loader,3
2025-02-10,S009,Roller,0
2025-02-10,S010,Excavator,1
2025-02-10,S010,Bulldozer,0
2025-02-10,S010,Grader,1
2025-02-10,S010,Crane,1
2025-02-10,S010,Loader,2
2025-02-10,S010,Roller,0
2025-02-17,S001,Excavator,0
2025-02-17,S001,Bulldozer,1
2025-02-17,S001,Grader,0
2025-02-17,S001,Crane,0
2025-02-17,S001,Loader,0
2025-02-17,S001,Roller,0
2025-02-17,S002,Excavator,1
2025-02-17,S002,Bulldozer,1
2025-02-17,S002,Grader,1
2025-02-17,S002,Crane,0
2025-02-17,S002,Loader,3
2025-02-17,S002,Roller,1
2025-02-17,S003,Excavator,1
2025-02-17,S003,Bulldozer,0
2025-02-17,S003,Grader,0
2025-02-17,S003,Crane,1
2025-02-17,S003,Loader,2
2025-02-17,S003,Roller,2
2025-02-17,S004,Excavator,0
2025-02-17,S004,Bulldozer,1
2025-02-17,S004,Grader,2
2025-02-17,S004,Crane,0
2025-02-17,S004,Loader,0
2025-02-17,S004,Roller,0
2025-02-17,S005,Excavator,0
2025-02-17,S005,Bulldozer,0
2025-02-17,S005,Grader,1
2025-02-17,S005,Crane,0
2025-02-17,S005,Loader,0
2025-02-17,S005,Roller,0
2025-02-17,S006,Excavator,1
2025-02-17,S006,Bulldozer,1
2025-02-17,S006,Grader,0
2025-02-17,S006,Crane,0
2025-02-17,S006,Loader,0
2025-02-17,S006,Roller,1
2025-02-17,S007,Excavator,1
2025-02-17,S007,Bulldozer,0
2025-02-17,S007,Grader,0
2025-02-17,S007,Crane,0
2025-02-17,S007,Loader,1
2025-02-17,S007,Roller,1
2025-02-17,S008,Excavator,1
2025-02-17,S008,Bulldozer,1
2025-02-17,S008,Grader,1
2025-02-17,S008,Crane,0
2025-02-17,S008,Loader,0
2025-02-17,S008,Roller,0
2025-02-17,S009,Excavator,4
2025-02-17,S009,Bulldozer,2
2025-02-17,S009,Grader,1
2025-02-17,S009,Crane,1
2025-02-17,S009,Loader,1
2025-02-17,S009,Roller,0
2025-02-17,S010,Excavator,0
2025-02-17,S010,Bulldozer,0
2025-02-17,S010,Grader,1
2025-02-17,S010,Crane,1
2025-02-17,S010,Loader,1
2025-02-17,S010,Roller,0
2025-02-24,S001,Excavator,0
2025-02-24,S001,Bulldozer,0
2025-02-24,S001,Grader,0
2025-02-24,S001,Crane,0
2025-02-24,S001,Loader,0
2025-02-24,S001,Roller,0
2025-02-24,S002,Excavator,1
2025-02-24,S002,Bulldozer,1
2025-02-24,S002,Grader,1
2025-02-24,S002,Crane,0
2025-02-24,S002,Loader,3
2025-02-24,S002,Roller,2
2025-02-24,S003,Excavator,1
2025-02-24,S003,Bulldozer,0
2025-02-24,S003,Grader,0
2025-02-24,S003,Crane,1
2025-02-24,S003,Loader,2
2025-02-24,S003,Roller,2
2025-02-24,S004,Excavator,0
2025-02-24,S004,Bulldozer,1
2025-02-24,S004,Grader,2
2025-02-24,S004,Crane,0
2025-02-24,S004,Loader,0
2025-02-24,S004,Roller,1
2025-02-24,S005,Excavator,0
2025-02-24,S005,Bulldozer,0
2025-02-24,S005,Grader,1
2025-02-24,S005,Crane,0
2025-02-24,S005,Loader,0
2025-02-24,S005,Roller,0
2025-02-24,S006,Excavator,1
2025-02-24,S006,Bulldozer,1
2025-02-24,S006,Grader,1
2025-02-24,S006,Crane,0
2025-02-24,S006,Loader,0
2025-02-24,S006,Roller,1
2025-02-24,S007,Excavator,0
2025-02-24,S007,Bulldozer,1
2025-02-24,S007,Grader,0
2025-02-24,S007,Crane,0
2025-02-24,S007,Loader,1
2025-02-24,S007,Roller,1
2025-02-24,S008,Excavator,0
2025-02-24,S008,Bulldozer,1
2025-02-24,S008,Grader,2
2025-02-24,S008,Crane,0
2025-02-24,S008,Loader,0
2025-02-24,S008,Roller,0
2025-02-24,S009,Excavator,2
2025-02-24,S009,Bulldozer,2
2025-02-24,S009,Grader,0
2025-02-24,S009,Crane,1
2025-02-24,S009,Loader,0
2025-02-24,S009,Roller,0
2025-02-24,S010,Excavator,0
2025-02-24,S010,Bulldozer,0
2025-02-24,S010,Grader,0
2025-02-24,S010,Crane,0
2025-02-24,S010,Loader,2
2025-02-24,S010,Roller,1
2025-03-03,S001,Excavator,0
2025-03-03,S001,Bulldozer,0
2025-03-03,S001,Grader,0
2025-03-03,S001,Crane,0
2025-03-03,S001,Loader,0
2025-03-03,S001,Roller,0
2025-03-03,S002,Excavator,1
2025-03-03,S002,Bulldozer,0
2025-03-03,S002,Grader,1
2025-03-03,S002,Crane,0
2025-03-03,S002,Loader,1
2025-03-03,S002,Roller,2
2025-03-03,S003,Excavator,1
2025-03-03,S003,Bulldozer,0
2025-03-03,S003,Grader,0
2025-03-03,S003,Crane,1
2025-03-03,S003,Loader,1
2025-03-03,S003,Roller,1
2025-03-03,S004,Excavator,0
2025-03-03,S004,Bulldozer,1
2025-03-03,S004,Grader,2
2025-03-03,S004,Crane,0
2025-03-03,S004,Loader,0
2025-03-03,S004,Roller,1
2025-03-03,S005,Excavator,1
2025-03-03,S005,Bulldozer,0
2025-03-03,S005,Grader,1
2025-03-03,S005,Crane,1
2025-03-03,S005,Loader,1
2025-03-03,S005,Roller,1
2025-03-03,S006,Excavator,1
2025-03-03,S006,Bulldozer,1
2025-03-03,S006,Grader,1
2025-03-03,S006,Crane,0
2025-03-03,S006,Loader,0
2025-03-03,S006,Roller,1
2025-03-03,S007,Excavator,0
2025-03-03,S007,Bulldozer,1
2025-03-03,S007,Grader,0
2025-03-03,S007,Crane,0
2025-03-03,S007,Loader,0
2025-03-03,S007,Roller,0
2025-03-03,S008,Excavator,0
2025-03-03,S008,Bulldozer,0
2025-03-03,S008,Grader,2
2025-03-03,S008,Crane,0
2025-03-03,S008,Loader,0
2025-03-03,S008,Roller,1
2025-03-03,S009,Excavator,4
2025-03-03,S009,Bulldozer,1
2025-03-03,S009,Grader,1
2025-03-03,S009,Crane,0
2025-03-03,S009,Loader,0
2025-03-03,S009,Roller,0
2025-03-03,S010,Excavator,0
2025-03-03,S010,Bulldozer,1
2025-03-03,S010,Grader,0
2025-03-03,S010,Crane,0
2025-03-03,S010,Loader,2
2025-03-03,S010,Roller,1
2025-03-10,S001,Excavator,1
2025-03-10,S001,Bulldozer,0
2025-03-10,S001,Grader,0
2025-03-10,S001,Crane,0
2025-03-10,S001,Loader,1
2025-03-10,S001,Roller,0
2025-03-10,S002,Excavator,1
2025-03-10,S002,Bulldozer,0
2025-03-10,S002,Grader,0
2025-03-10,S002,Crane,0
2025-03-10,S002,Loader,1
2025-03-10,S002,Roller,1
2025-03-10,S003,Excavator,1
2025-03-10,S003,Bulldozer,0
2025-03-10,S003,Grader,1
2025-03-10,S003,Crane,1
2025-03-10,S003,Loader,1
2025-03-10,S003,Roller,2
2025-03-10,S004,Excavator,2
2025-03-10,S004,Bulldozer,0
2025-03-10,S004,Grader,0
2025-03-10,S004,Crane,1
2025-03-10,S004,Loader,1
2025-03-10,S004,Roller,1
2025-03-10,S005,Excavator,1
2025-03-10,S005,Bulldozer,1
2025-03-10,S005,Grader,1
2025-03-10,S005,Crane,1
2025-03-10,S005,Loader,1
2025-03-10,S005,Roller,1
2025-03-10,S006,Excavator,0
2025-03-10,S006,Bulldozer,0
2025-03-10,S006,Grader,1
2025-03-10,S006,Crane,0
2025-03-10,S006,Loader,0
2025-03-10,S006,Roller,1
2025-03-10,S007,Excavator,0
2025-03-10,S007,Bulldozer,0
2025-03-10,S007,Grader,1
2025-03-10,S007,Crane,0
2025-03-10,S007,Loader,0
2025-03-10,S007,Roller,0
2025-03-10,S008,Excavator,1
2025-03-10,S008,Bulldozer,0
2025-03-10,S008,Grader,0
2025-03-10,S008,Crane,0
2025-03-10,S008,Loader,0
2025-03-10,S008,Roller,4
2025-03-10,S009,Excavator,4
2025-03-10,S009,Bulldozer,0
2025-03-10,S009,Grader,1
2025-03-10,S009,Crane,0
2025-03-10,S009,Loader,0
2025-03-10,S009,Roller,2
2025-03-10,S010,Excavator,0
2025-03-10,S010,Bulldozer,1
2025-03-10,S010,Grader,2
2025-03-10,S010,Crane,0
2025-03-10,S010,Loader,1
2025-03-10,S010,Roller,0
2025-03-17,S001,Excavator,1
2025-03-17,S001,Bulldozer,1
2025-03-17,S001,Grader,0
2025-03-17,S001,Crane,0
2025-03-17,S001,Loader,1
2025-03-17,S001,Roller,0
2025-03-17,S002,Excavator,0
2025-03-17,S002,Bulldozer,0
2025-03-17,S002,Grader,0
2025-03-17,S002,Crane,0
2025-03-17,S002,Loader,0
2025-03-17,S002,Roller,1
2025-03-17,S003,Excavator,0
2025-03-17,S003,Bulldozer,0
2025-03-17,S003,Grader,1
2025-03-17,S003,Crane,1
2025-03-17,S003,Loader,2
2025-03-17,S003,Roller,2
2025-03-17,S004,Excavator,2
2025-03-17,S004,Bulldozer,1
2025-03-17,S004,Grader,0
2025-03-17,S004,Crane,1
2025-03-17,S004,Loader,1
2025-03-17,S004,Roller,1
2025-03-17,S005,Excavator,1
2025-03-17,S005,Bulldozer,2
2025-03-17,S005,Grader,0
2025-03-17,S005,Crane,0
2025-03-17,S005,Loader,1
2025-03-17,S005,Roller,0
2025-03-17,S006,Excavator,0
2025-03-17,S006,Bulldozer,0
2025-03-17,S006,Grader,1
2025-03-17,S006,Crane,1
2025-03-17,S006,Loader,0
2025-03-17,S006,Roller,0
2025-03-17,S007,Excavator,1
2025-03-17,S007,Bulldozer,0
2025-03-17,S007,Grader,1
2025-03-17,S007,Crane,0
2025-03-17,S007,Loader,0
2025-03-17,S007,Roller,0
2025-03-17,S008,Excavator,1
2025-03-17,S008,Bulldozer,0
2025-03-17,S008,Grader,0
2025-03-17,S008,Crane,1
2025-03-17,S008,Loader,0
2025-03-17,S008,Roller,4
2025-03-17,S009,Excavator,2
2025-03-17,S009,Bulldozer,0
2025-03-17,S009,Grader,1
2025-03-17,S009,Crane,0
2025-03-17,S009,Loader,0
2025-03-17,S009,Roller,2
2025-03-17,S010,Excavator,0
2025-03-17,S010,Bulldozer,1
2025-03-17,S010,Grader,2
2025-03-17,S010,Crane,0
2025-03-17,S010,Loader,0
2025-03-17,S010,Roller,0
2025-03-24,S001,Excavator,1
2025-03-24,S001,Bulldozer,2
2025-03-24,S001,Grader,1
2025-03-24,S001,Crane,0
2025-03-24,S001,Loader,1
2025-03-24,S001,Roller,0
2025-03-24,S002,Excavator,1
2025-03-24,S002,Bulldozer,0
2025-03-24,S002,Grader,0
2025-03-24,S002,Crane,1
2025-03-24,S002,Loader,1
2025-03-24,S002,Roller,1
2025-03-24,S003,Excavator,0
2025-03-24,S003,Bulldozer,0
2025-03-24,S003,Grader,0
2025-03-24,S003,Crane,0
2025-03-24,S003,Loader,2
2025-03-24,S003,Roller,2
2025-03-24,S004,Excavator,1
2025-03-24,S004,Bulldozer,1
2025-03-24,S004,Grader,0
2025-03-24,S004,Crane,1
2025-03-24,S004,Loader,1
2025-03-24,S004,Roller,0
2025-03-24,S005,Excavator,1
2025-03-24,S005,Bulldozer,2
2025-03-24,S005,Grader,1
2025-03-24,S005,Crane,0
2025-03-24,S005,Loader,0
2025-03-24,S005,Roller,0
2025-03-24,S006,Excavator,0
2025-03-24,S006,Bulldozer,0
2025-03-24,S006,Grader,0
2025-03-24,S006,Crane,1
2025-03-24,S006,Loader,0
2025-03-24,S006,Roller,0
2025-03-24,S007,Excavator,1
2025-03-24,S007,Bulldozer,0
2025-03-24,S007,Grader,1
2025-03-24,S007,Crane,1
2025-03-24,S007,Loader,0
2025-03-24,S007,Roller,0
2025-03-24,S008,Excavator,1
2025-03-24,S008,Bulldozer,0
2025-03-24,S008,Grader,0
2025-03-24,S008,Crane,1
2025-03-24,S008,Loader,1
2025-03-24,S008,Roller,3
2025-03-24,S009,Excavator,2
2025-03-24,S009,Bulldozer,0
2025-03-24,S009,Grader,1
2025-03-24,S009,Crane,0
2025-03-24,S009,Loader,0
2025-03-24,S009,Roller,1
2025-03-24,S010,Excavator,0
2025-03-24,S010,Bulldozer,0
2025-03-24,S010,Grader,1
2025-03-24,S010,Crane,0
2025-03-24,S010,Loader,0
2025-03-24,S010,Roller,0
2025-03-31,S001,Excavator,1
2025-03-31,S001,Bulldozer,2
2025-03-31,S001,Grader,1
2025-03-31,S001,Crane,0
2025-03-31,S001,Loader,1
2025-03-31,S001,Roller,0
2025-03-31,S002,Excavator,1
2025-03-31,S002,Bulldozer,0
2025-03-31,S002,Grader,0
2025-03-31,S002,Crane,1
2025-03-31,S002,Loader,3
2025-03-31,S002,Roller,1
2025-03-31,S003,Excavator,0
2025-03-31,S003,Bulldozer,0
2025-03-31,S003,Grader,0
2025-03-31,S003,Crane,0
2025-03-31,S003,Loader,1
2025-03-31,S003,Roller,1
2025-03-31,S004,Excavator,1
2025-03-31,S004,Bulldozer,0
2025-03-31,S004,Grader,0
2025-03-31,S004,Crane,0
2025-03-31,S004,Loader,1
2025-03-31,S004,Roller,0
2025-03-31,S005,Excavator,1
2025-03-31,S005,Bulldozer,0
2025-03-31,S005,Grader,1
2025-03-31,S005,Crane,0
2025-03-31,S005,Loader,0
2025-03-31,S005,Roller,1
2025-03-31,S006,Excavator,0
2025-03-31,S006,Bulldozer,0
2025-03-31,S006,Grader,0
2025-03-31,S006,Crane,1
2025-03-31,S006,Loader,0
2025-03-31,S006,Roller,0
2025-03-31,S007,Excavator,1
2025-03-31,S007,Bulldozer,1
2025-03-31,S007,Grader,3
2025-03-31,S007,Crane,1
2025-03-31,S007,Loader,0
2025-03-31,S007,Roller,0
2025-03-31,S008,Excavator,1
2025-03-31,S008,Bulldozer,0
2025-03-31,S008,Grader,0
2025-03-31,S008,Crane,1
2025-03-31,S008,Loader,1
2025-03-31,S008,Roller,4
2025-03-31,S009,Excavator,0
2025-03-31,S009,Bulldozer,0
2025-03-31,S009,Grader,1
2025-03-31,S009,Crane,0
2025-03-31,S009,Loader,0
2025-03-31,S009,Roller,1
2025-03-31,S010,Excavator,0
2025-03-31,S010,Bulldozer,0
2025-03-31,S010,Grader,1
2025-03-31,S010,Crane,1
2025-03-31,S010,Loader,0
2025-03-31,S010,Roller,0
2025-04-07,S001,Excavator,1
2025-04-07,S001,Bulldozer,0
2025-04-07,S001,Grader,1
2025-04-07,S001,Crane,0
2025-04-07,S001,Loader,0
2025-04-07,S001,Roller,0
2025-04-07,S002,Excavator,0
2025-04-07,S002,Bulldozer,0
2025-04-07,S002,Grader,0
2025-04-07,S002,Crane,0
2025-04-07,S002,Loader,4
2025-04-07,S002,Roller,1
2025-04-07,S003,Excavator,0
2025-04-07,S003,Bulldozer,0
2025-04-07,S003,Grader,0
2025-04-07,S003,Crane,0
2025-04-07,S003,Loader,0
2025-04-07,S003,Roller,4
2025-04-07,S004,Excavator,0
2025-04-07,S004,Bulldozer,0
2025-04-07,S004,Grader,0
2025-04-07,S004,Crane,0
2025-04-07,S004,Loader,1
2025-04-07,S004,Roller,0
2025-04-07,S005,Excavator,1
2025-04-07,S005,Bulldozer,0
2025-04-07,S005,Grader,1
2025-04-07,S005,Crane,1
2025-04-07,S005,Loader,1
2025-04-07,S005,Roller,1
2025-04-07,S006,Excavator,0
2025-04-07,S006,Bulldozer,0
2025-04-07,S006,Grader,0
2025-04-07,S006,Crane,1
2025-04-07,S006,Loader,1
2025-04-07,S006,Roller,3
2025-04-07,S007,Excavator,0
2025-04-07,S007,Bulldozer,1
2025-04-07,S007,Grader,3
2025-04-07,S007,Crane,1
2025-04-07,S007,Loader,0
2025-04-07,S007,Roller,4
2025-04-07,S008,Excavator,1
2025-04-07,S008,Bulldozer,0
2025-04-07,S008,Grader,0
2025-04-07,S008,Crane,0
2025-04-07,S008,Loader,1
2025-04-07,S008,Roller,4
2025-04-07,S009,Excavator,0
2025-04-07,S009,Bulldozer,1
2025-04-07,S009,Grader,0
2025-04-07,S009,Crane,0
2025-04-07,S009,Loader,0
2025-04-07,S009,Roller,1
2025-04-07,S010,Excavator,1
2025-04-07,S010,Bulldozer,0
2025-04-07,S010,Grader,0
2025-04-07,S010,Crane,1
2025-04-07,S010,Loader,0
2025-04-07,S010,Roller,1
2025-04-14,S001,Excavator,2
2025-04-14,S001,Bulldozer,0
2025-04-14,S001,Grader,0
2025-04-14,S001,Crane,0
2025-04-14,S001,Loader,0
2025-04-14,S001,Roller,0
2025-04-14,S002,Excavator,0
2025-04-14,S002,Bulldozer,0
2025-04-14,S002,Grader,0
2025-04-14,S002,Crane,1
2025-04-14,S002,Loader,4
2025-04-14,S002,Roller,0
2025-04-14,S003,Excavator,0
2025-04-14,S003,Bulldozer,0
2025-04-14,S003,Grader,0
2025-04-14,S003,Crane,1
2025-04-14,S003,Loader,0
2025-04-14,S003,Roller,4
2025-04-14,S004,Excavator,0
2025-04-14,S004,Bulldozer,0
2025-04-14,S004,Grader,0
2025-04-14,S004,Crane,0
2025-04-14,S004,Loader,0
2025-04-14,S004,Roller,0
2025-04-14,S005,Excavator,1
2025-04-14,S005,Bulldozer,0
2025-04-14,S005,Grader,1
2025-04-14,S005,Crane,1
2025-04-14,S005,Loader,1
2025-04-14,S005,Roller,1
2025-04-14,S006,Excavator,1
2025-04-14,S006,Bulldozer,0
2025-04-14,S006,Grader,0
2025-04-14,S006,Crane,0
2025-04-14,S006,Loader,1
2025-04-14,S006,Roller,3
2025-04-14,S007,Excavator,0
2025-04-14,S007,Bulldozer,0
2025-04-14,S007,Grader,1
2025-04-14,S007,Crane,1
2025-04-14,S007,Loader,0
2025-04-14,S007,Roller,4
2025-04-14,S008,Excavator,1
2025-04-14,S008,Bulldozer,0
2025-04-14,S008,Grader,0
2025-04-14,S008,Crane,0
2025-04-14,S008,Loader,1
2025-04-14,S008,Roller,1
2025-04-14,S009,Excavator,0
2025-04-14,S009,Bulldozer,1
2025-04-14,S009,Grader,0
2025-04-14,S009,Crane,1
2025-04-14,S009,Loader,0
2025-04-14,S009,Roller,1
2025-04-14,S010,Excavator,1
2025-04-14,S010,Bulldozer,0
2025-04-14,S010,Grader,0
2025-04-14,S010,Crane,1
2025-04-14,S010,Loader,1
2025-04-14,S010,Roller,1
2025-04-21,S001,Excavator,3
2025-04-21,S001,Bulldozer,0
2025-04-21,S001,Grader,0
2025-04-21,S001,Crane,1
2025-04-21,S001,Loader,1
2025-04-21,S001,Roller,1
2025-04-21,S002,Excavator,1
2025-04-21,S002,Bulldozer,0
2025-04-21,S002,Grader,0
2025-04-21,S002,Crane,2
2025-04-21,S002,Loader,1
2025-04-21,S002,Roller,0
2025-04-21,S003,Excavator,0
2025-04-21,S003,Bulldozer,2
2025-04-21,S003,Grader,0
2025-04-21,S003,Crane,1
2025-04-21,S003,Loader,0
2025-04-21,S003,Roller,3
2025-04-21,S004,Excavator,0
2025-04-21,S004,Bulldozer,0
2025-04-21,S004,Grader,0
2025-04-21,S004,Crane,0
2025-04-21,S004,Loader,0
2025-04-21,S004,Roller,0
2025-04-21,S005,Excavator,1
2025-04-21,S005,Bulldozer,1
2025-04-21,S005,Grader,1
2025-04-21,S005,Crane,1
2025-04-21,S005,Loader,0
2025-04-21,S005,Roller,0
2025-04-21,S006,Excavator,1
2025-04-21,S006,Bulldozer,2
2025-04-21,S006,Grader,0
2025-04-21,S006,Crane,0
2025-04-21,S006,Loader,0
2025-04-21,S006,Roller,3
2025-04-21,S007,Excavator,0
2025-04-21,S007,Bulldozer,0
2025-04-21,S007,Grader,0
2025-04-21,S007,Crane,2
2025-04-21,S007,Loader,0
2025-04-21,S007,Roller,3
2025-04-21,S008,Excavator,1
2025-04-21,S008,Bulldozer,0
2025-04-21,S008,Grader,0
2025-04-21,S008,Crane,0
2025-04-21,S008,Loader,1
2025-04-21,S008,Roller,0
2025-04-21,S009,Excavator,0
2025-04-21,S009,Bulldozer,0
2025-04-21,S009,Grader,0
2025-04-21,S009,Crane,1
2025-04-21,S009,Loader,1
2025-04-21,S009,Roller,0
2025-04-21,S010,Excavator,0
2025-04-21,S010,Bulldozer,2
2025-04-21,S010,Grader,0
2025-04-21,S010,Crane,1
2025-04-21,S010,Loader,1
2025-04-21,S010,Roller,1
2025-04-28,S001,Excavator,3
2025-04-28,S001,Bulldozer,2
2025-04-28,S001,Grader,0
2025-04-28,S001,Crane,1
2025-04-28,S001,Loader,2
2025-04-28,S001,Roller,1
2025-04-28,S002,Excavator,1
2025-04-28,S002,Bulldozer,0
2025-04-28,S002,Grader,0
2025-04-28,S002,Crane,2
2025-04-28,S002,Loader,1
2025-04-28,S002,Roller,0
2025-04-28,S003,Excavator,0
2025-04-28,S003,Bulldozer,2
2025-04-28,S003,Grader,0
2025-04-28,S003,Crane,1
2025-04-28,S003,Loader,0
2025-04-28,S003,Roller,1
2025-04-28,S004,Excavator,0
2025-04-28,S004,Bulldozer,0
2025-04-28,S004,Grader,0
2025-04-28,S004,Crane,1
2025-04-28,S004,Loader,1
2025-04-28,S004,Roller,0
2025-04-28,S005,Excavator,0
2025-04-28,S005,Bulldozer,1
2025-04-28,S005,Grader,1
2025-04-28,S005,Crane,1
2025-04-28,S005,Loader,1
2025-04-28,S005,Roller,0
2025-04-28,S006,Excavator,0
2025-04-28,S006,Bulldozer,2
2025-04-28,S006,Grader,1
2025-04-28,S006,Crane,1
2025-04-28,S006,Loader,1
2025-04-28,S006,Roller,2
2025-04-28,S007,Excavator,0
2025-04-28,S007,Bulldozer,0
2025-04-28,S007,Grader,0
2025-04-28,S007,Crane,2
2025-04-28,S007,Loader,0
2025-04-28,S007,Roller,1
2025-04-28,S008,Excavator,1
2025-04-28,S008,Bulldozer,0
2025-04-28,S008,Grader,0
2025-04-28,S008,Crane,0
2025-04-28,S008,Loader,1
2025-04-28,S008,Roller,0
2025-04-28,S009,Excavator,0
